,Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TransformedPrice
875,876,60,3,9000,1,2,1,3,0,0,1,12,7,6,1,3,8,5,2007,2007,0,5,10,0,3,0.0,3,2,0,1,3,4,6,64,5,0,1120,1184,3,4,1,4,1184,1426,0,2610,0,0,2,1,4,1,2,11,5,1,1,4,2007.0,3,2,550,3,3,2,208,364,0,0,0,0,3,1,0,0,8,2007,5,2,303477,12.623061104072981
876,877,20,4,25286,1,2,1,0,0,0,2,9,7,6,1,6,4,5,1963,1963,0,5,2,15,3,0.0,0,2,0,3,3,1,1,633,5,0,431,1064,3,1,1,4,1040,0,0,1040,1,0,1,0,3,1,0,5,5,0,2,0,1963.0,1,2,648,3,3,2,0,0,0,0,0,0,3,1,0,0,1,2007,2,0,132250,11.792449349720545
877,878,60,4,8834,1,2,1,3,0,0,1,21,7,6,1,3,9,5,2004,2005,2,5,12,12,2,216.0,3,2,0,4,3,3,6,1170,5,0,292,1462,3,4,1,4,1462,762,0,2224,1,0,2,1,4,1,2,10,5,1,1,0,2004.0,3,3,738,3,3,2,184,0,0,0,0,0,3,1,0,0,6,2009,2,0,350000,12.765688433465597
878,879,85,4,11782,1,2,3,3,0,0,1,24,7,6,1,0,5,7,1961,1995,0,5,2,2,3,0.0,0,2,2,3,3,4,1,899,5,0,210,1109,3,2,1,4,1155,0,0,1155,1,0,1,0,3,1,3,6,4,0,2,6,1987.0,1,2,576,3,3,2,192,0,0,0,0,0,3,3,2,400,6,2010,2,0,148000,11.904967552746252
879,880,20,4,7000,1,2,3,3,0,4,1,23,7,6,1,6,5,8,1978,2005,0,5,12,12,0,90.0,3,1,2,3,3,3,1,646,5,0,218,864,3,4,1,4,864,0,0,864,1,0,1,0,3,1,0,6,5,0,2,0,1978.0,1,1,336,3,3,2,0,0,0,0,0,0,3,0,0,0,7,2009,2,0,136500,11.824079893607152
880,881,20,4,7024,1,2,1,3,0,0,1,14,7,6,1,6,5,5,2005,2006,0,5,12,12,3,0.0,0,2,0,4,1,3,1,980,5,0,110,1090,3,1,1,4,1090,0,0,1090,1,0,1,1,2,1,0,5,5,0,2,0,2005.0,3,2,450,3,3,2,0,49,0,0,0,0,3,1,0,0,6,2007,2,0,157000,11.964001084330445
881,882,50,4,13758,1,2,3,3,0,4,1,6,7,6,1,4,7,5,1990,1991,0,5,2,2,0,117.0,3,1,2,1,3,0,4,902,5,0,254,1156,3,4,1,4,1187,530,0,1717,0,0,2,1,3,1,3,7,5,1,3,0,1990.0,0,2,400,3,3,2,168,36,0,0,0,0,3,1,0,0,4,2007,2,0,187500,12.141534124392603
882,883,60,4,9636,1,2,3,3,0,3,1,19,7,6,1,3,6,5,1992,1993,0,5,12,12,3,0.0,0,2,0,1,3,3,5,0,5,0,808,808,3,1,1,4,808,785,0,1593,0,0,2,1,3,1,0,7,5,1,3,4,1993.0,0,2,389,3,3,2,342,40,0,0,0,0,3,3,0,0,12,2009,2,0,178000,12.089538829274222
883,884,75,4,6204,1,2,1,2,0,0,1,5,7,6,1,1,4,5,1912,1950,0,5,5,5,3,0.0,3,2,0,3,0,3,5,0,5,0,795,795,3,2,0,4,954,795,481,2230,1,0,1,0,5,1,0,10,5,0,2,6,1997.0,1,1,440,3,1,2,0,188,0,0,0,0,3,1,0,0,3,2006,2,0,118500,11.682668239557323
884,885,20,4,7150,1,2,1,3,0,0,1,0,7,6,1,6,5,5,1967,1967,0,5,2,2,0,60.0,0,2,2,3,3,3,0,432,5,0,460,892,3,2,1,4,892,0,0,892,0,0,1,0,3,1,0,5,5,0,2,0,1967.0,0,1,288,3,3,2,0,0,0,0,0,0,3,0,0,0,7,2009,2,0,100000,11.512925464970229
885,886,120,3,5119,1,2,3,3,0,4,1,12,7,6,4,6,9,5,1999,2000,0,5,6,6,0,60.0,3,2,0,4,3,4,6,1238,5,0,460,1698,3,4,1,4,1709,0,0,1709,1,0,2,0,2,1,3,5,5,1,3,0,1999.0,3,2,506,3,3,2,97,65,0,0,0,0,3,1,0,0,1,2008,0,3,328900,12.703509032177148
886,887,90,4,8393,1,2,1,3,0,3,1,0,7,6,3,6,5,5,1959,2005,0,5,6,6,0,122.0,0,2,2,3,3,3,4,528,5,0,1098,1626,3,4,1,4,1712,0,0,1712,0,0,2,0,4,2,0,8,5,0,2,0,2005.0,3,2,588,3,3,2,272,54,0,0,0,0,3,1,0,0,6,2006,2,5,145000,11.884489021402711
887,888,50,4,16466,1,2,3,3,0,0,1,14,7,6,1,4,5,7,1955,1955,0,5,6,6,3,0.0,0,1,0,3,3,3,5,0,5,0,816,816,3,2,1,4,872,521,0,1393,0,0,1,1,3,1,0,8,5,0,2,0,1955.0,1,1,300,3,3,2,121,0,0,0,265,0,3,1,0,0,4,2008,2,0,135500,11.816726919301892
888,889,20,4,15865,1,2,3,3,0,0,2,0,7,6,1,6,8,6,1970,1970,5,0,5,5,3,0.0,3,1,0,3,1,1,1,351,3,823,1043,2217,3,4,1,4,2217,0,0,2217,1,0,2,0,4,1,3,8,5,1,3,0,1970.0,1,2,621,3,3,2,81,207,0,0,224,0,3,1,0,0,10,2007,2,0,268000,12.498742259492994
889,890,20,4,12160,1,2,1,3,0,0,1,0,3,6,1,6,6,4,1953,1953,2,5,5,5,0,90.0,0,2,2,3,3,3,0,1024,5,0,481,1505,3,4,1,4,1505,0,0,1505,1,0,1,0,2,1,0,6,5,1,3,0,1953.0,0,2,505,3,3,2,0,0,0,162,0,0,3,1,0,0,2,2009,2,0,149500,11.915051671812877
890,891,50,4,8064,1,2,1,3,0,3,1,0,2,6,1,4,5,7,1949,2006,0,5,6,6,3,0.0,0,1,2,3,3,0,5,0,5,0,672,672,3,4,1,4,672,252,0,924,0,0,1,0,3,1,0,6,5,1,4,6,2003.0,1,2,576,3,3,2,0,0,0,0,0,0,3,3,2,2000,7,2007,2,0,122900,11.719126295554126
891,892,60,4,11184,1,2,1,3,0,0,1,24,7,6,1,3,6,5,1978,1978,2,5,2,2,0,92.0,0,2,2,3,3,3,4,226,3,500,192,918,3,1,1,4,918,765,0,1683,0,0,2,1,3,1,0,7,5,1,3,0,1978.0,0,2,440,3,3,2,243,0,0,0,0,0,3,1,0,0,7,2009,2,0,172500,12.058152515453552
892,893,20,4,8414,1,2,1,3,0,0,1,24,7,6,1,6,6,8,1963,2003,2,5,2,2,3,0.0,0,2,2,3,3,3,6,663,5,0,396,1059,3,2,1,4,1068,0,0,1068,0,1,1,0,3,1,0,6,5,0,2,0,1963.0,0,1,264,3,3,2,192,0,0,0,0,0,3,3,0,0,2,2006,2,0,154500,11.947949375319936
893,894,20,4,13284,1,2,1,3,0,0,1,24,8,6,1,6,5,5,1954,1954,0,5,5,15,3,0.0,0,2,0,1,3,0,0,1064,5,0,319,1383,3,2,1,4,1383,0,0,1383,1,0,1,0,3,1,0,6,5,1,1,0,1954.0,1,1,354,3,3,2,511,116,0,0,0,0,3,4,0,0,6,2008,2,0,165000,12.013700752882718
894,895,90,4,7018,1,2,1,2,0,0,1,2,7,6,3,6,5,5,1979,1979,0,5,14,15,3,0.0,0,2,4,2,2,2,2,0,2,0,0,0,3,2,1,4,1535,0,0,1535,0,0,2,0,4,2,0,8,5,0,2,0,1979.0,1,2,400,3,3,2,0,0,0,0,0,0,3,1,0,0,6,2009,2,4,118858,11.685684782260491
895,896,60,4,7056,1,2,1,3,0,0,1,0,7,6,1,3,6,5,1963,1963,2,5,2,2,0,415.0,0,2,2,3,3,3,0,400,5,0,380,780,3,2,1,4,983,813,0,1796,1,0,1,1,4,1,0,8,5,1,3,0,1963.0,0,2,483,3,3,2,0,50,0,0,0,0,3,1,0,0,10,2008,2,0,140000,11.84939770159144
896,897,30,1,8765,1,0,1,3,0,0,1,20,7,6,1,6,4,6,1936,1950,0,5,5,5,3,0.0,0,2,3,3,3,3,1,285,5,0,666,951,3,4,0,4,951,0,0,951,0,0,1,0,2,1,0,6,5,0,2,6,1936.0,1,1,327,3,3,2,0,28,0,0,0,0,3,1,0,0,4,2006,2,3,106500,11.575900264131617
897,898,90,4,7018,1,2,1,3,0,0,1,2,3,6,3,3,5,5,1979,1979,0,5,14,15,3,0.0,0,2,4,2,2,2,2,0,2,0,0,0,3,2,1,4,1120,1120,0,2240,0,0,2,0,6,2,0,12,5,0,2,6,1979.0,1,2,528,3,3,2,154,0,0,0,0,0,3,1,0,0,6,2009,2,4,142953,11.870271183889114
898,899,20,4,12919,1,2,3,3,0,0,1,21,7,6,1,6,9,5,2009,2010,2,5,12,12,2,760.0,2,2,0,4,3,1,6,2188,5,0,142,2330,3,4,1,4,2364,0,0,2364,1,0,2,1,2,1,2,11,5,2,1,0,2009.0,3,3,820,3,3,2,0,67,0,0,0,0,3,1,0,0,3,2010,5,2,611657,13.323926946863102
899,900,20,4,6993,1,2,1,3,0,0,1,24,3,6,1,6,5,7,1961,1994,0,5,2,15,3,0.0,0,2,2,3,3,3,0,465,5,0,447,912,3,2,1,4,1236,0,0,1236,0,0,1,0,3,1,0,6,5,1,3,0,1961.0,1,1,288,3,3,2,0,0,0,0,0,0,3,1,0,0,6,2006,2,0,135000,11.813030057420567
900,901,20,4,7340,1,2,3,3,0,0,1,0,7,6,1,6,4,6,1971,1971,0,5,2,2,3,0.0,0,2,2,3,3,3,1,322,5,0,536,858,3,2,1,4,858,0,0,858,0,0,1,0,2,1,0,4,5,0,2,6,1979.0,1,1,684,3,3,2,0,0,0,0,0,0,3,1,0,0,6,2007,2,0,110000,11.608235644774552
901,902,20,4,8712,1,2,3,3,0,0,1,0,7,6,1,6,5,7,1957,2000,2,5,6,6,3,0.0,0,1,2,3,3,0,0,860,5,0,132,992,3,2,1,4,1306,0,0,1306,1,0,1,0,2,1,0,5,5,0,2,6,1968.0,1,1,756,3,3,2,0,0,0,0,0,0,3,1,0,0,5,2009,2,0,153000,11.938193200374572
902,903,60,4,7875,1,2,1,3,0,0,1,19,7,6,1,3,7,5,2003,2003,0,5,12,12,3,0.0,3,2,0,1,3,3,5,0,5,0,783,783,3,4,1,4,807,702,0,1509,0,0,2,1,3,1,3,8,5,1,1,0,2003.0,3,2,393,3,3,2,0,75,0,0,0,0,3,1,0,0,7,2006,2,0,180000,12.100712129872347
903,904,20,4,14859,1,2,3,0,0,4,1,19,7,6,1,6,7,5,2006,2006,2,5,12,12,0,27.0,3,2,0,1,3,3,5,0,5,0,1670,1670,3,4,1,4,1670,0,0,1670,0,0,2,0,3,1,3,7,5,1,1,0,2006.0,0,3,690,3,3,2,144,60,0,0,0,0,3,1,0,0,8,2006,5,2,240000,12.388394202324129
904,905,20,4,6173,1,2,3,3,0,0,1,24,7,6,1,6,5,6,1967,1967,0,5,2,5,0,75.0,0,2,2,3,3,3,6,599,5,0,277,876,3,2,1,4,902,0,0,902,0,0,1,0,3,1,0,6,5,0,2,0,1967.0,1,1,288,3,3,2,0,0,0,0,0,0,3,3,0,0,8,2007,2,0,125500,11.740061037553975
905,906,20,4,9920,1,2,1,3,0,0,1,0,7,6,1,6,5,5,1954,1954,0,5,2,2,2,110.0,0,2,2,3,3,3,3,354,4,290,412,1056,3,2,1,4,1063,0,0,1063,1,0,1,0,3,1,0,6,5,0,2,0,1954.0,0,1,280,3,3,2,0,0,164,0,0,0,3,3,0,0,2,2010,2,0,128000,11.759785542901755
906,907,20,4,13501,1,2,3,3,0,3,1,12,7,6,1,6,8,5,2006,2006,0,5,12,12,2,208.0,3,2,0,1,3,3,6,63,5,0,1560,1623,3,4,1,4,1636,0,0,1636,1,0,2,0,3,1,3,8,5,1,1,0,2006.0,0,3,865,3,3,2,0,60,0,0,0,0,3,1,0,0,6,2007,2,0,255000,12.449018824140563
907,908,50,4,11500,1,2,3,3,0,0,1,7,7,6,1,4,7,7,1936,1987,0,5,8,9,3,0.0,3,2,2,1,3,3,3,223,5,0,794,1017,3,1,1,4,1020,1037,0,2057,0,0,1,1,3,1,3,6,5,1,1,0,1936.0,3,1,180,0,3,2,0,0,0,0,322,0,3,1,0,0,6,2006,2,0,250000,12.429216196844383
908,909,20,4,8885,1,2,3,1,0,0,2,9,7,6,1,6,5,5,1983,1983,0,5,2,2,3,0.0,0,2,2,1,3,4,0,301,1,324,239,864,3,2,1,4,902,0,0,902,1,0,1,0,2,1,0,5,5,0,2,0,1983.0,1,2,484,3,3,2,164,0,0,0,0,0,3,3,0,0,6,2006,2,0,131000,11.782952602183288
909,910,60,4,12589,1,2,2,3,0,0,1,19,7,6,1,3,6,5,2005,2005,0,5,12,12,3,0.0,3,2,0,1,3,3,5,0,5,0,742,742,3,4,1,4,742,742,0,1484,0,0,2,1,3,1,3,8,5,1,1,0,2005.0,3,2,390,3,3,2,36,24,0,0,0,0,3,1,0,0,6,2009,2,0,174000,12.066810578196666
910,911,90,4,11600,1,2,1,3,0,3,1,0,3,6,3,3,5,5,1960,1960,0,5,6,6,0,361.0,0,2,2,3,3,3,3,443,5,0,662,1105,3,2,1,3,1105,1169,0,2274,0,0,2,0,5,2,0,12,5,0,2,6,1960.0,1,2,480,3,3,2,0,0,0,0,0,0,3,1,0,0,1,2010,2,0,154300,11.946654038351252
911,912,20,4,9286,1,2,3,3,0,4,2,23,7,6,1,6,5,7,1977,1989,0,5,2,15,3,0.0,0,2,2,1,1,4,1,196,5,0,1072,1268,3,2,1,4,1268,0,0,1268,0,0,1,1,3,1,3,5,5,0,2,6,1978.0,1,1,252,3,3,2,173,0,0,0,0,0,3,1,0,0,10,2009,2,0,143500,11.874090314181814
912,913,30,1,6120,1,2,1,3,0,0,1,8,7,6,1,6,5,7,1925,1950,0,5,6,6,3,0.0,0,2,3,3,3,3,3,489,5,0,279,768,3,2,0,4,1015,0,0,1015,0,0,1,0,3,1,0,6,1,0,2,6,1925.0,1,1,450,3,3,2,0,0,112,0,120,0,3,3,2,620,7,2006,2,3,88000,11.385092093460344
913,914,90,0,6270,1,2,1,0,0,0,1,7,7,6,3,3,5,6,1949,1950,0,5,6,6,3,0.0,0,2,2,3,3,3,0,284,5,0,717,1001,3,2,0,3,1001,1001,0,2002,0,0,2,0,4,2,0,8,5,0,2,5,1949.0,1,3,871,3,3,2,0,0,0,0,0,0,3,1,0,0,8,2007,2,0,145000,11.884489021402711
914,915,160,3,3000,1,1,1,3,0,0,1,12,7,6,4,3,6,5,2009,2009,0,5,12,12,2,76.0,3,2,0,1,3,4,6,294,5,0,318,612,3,4,1,4,612,612,0,1224,0,0,2,1,2,1,3,4,5,0,2,6,2009.0,0,2,528,3,3,2,0,234,0,0,0,0,3,1,0,0,6,2009,5,2,173733,12.065274916913605
915,916,160,1,2001,1,2,1,3,0,0,1,11,7,6,2,3,4,5,1970,1970,0,5,10,0,0,80.0,0,2,2,3,3,3,5,0,5,0,546,546,3,0,1,4,546,546,0,1092,0,0,1,1,3,1,0,6,5,0,2,0,1970.0,1,1,286,3,3,2,0,0,0,0,0,0,3,1,0,0,1,2007,2,0,75000,11.225243392518447
916,917,20,2,9000,1,2,1,3,0,0,1,20,7,6,1,6,2,3,1949,1950,0,5,3,3,3,0.0,0,2,2,3,3,4,0,50,5,0,430,480,3,2,0,3,480,0,0,480,1,0,0,0,1,1,0,4,5,0,2,6,1958.0,1,1,308,3,3,2,0,0,0,0,0,0,3,1,0,0,10,2006,2,3,35311,10.47194980911048
917,918,20,4,17140,1,2,1,3,0,0,1,14,7,6,1,6,4,6,1956,1956,0,5,12,12,3,0.0,0,2,2,3,3,3,1,1059,5,0,75,1134,3,4,1,3,1229,0,0,1229,0,0,1,0,3,1,0,6,5,0,2,0,1956.0,0,1,284,3,3,2,0,0,0,0,0,0,3,1,0,0,4,2009,2,0,135000,11.813030057420567
918,919,60,4,13125,1,2,3,3,0,3,1,2,7,6,1,3,7,5,1991,1991,0,5,2,2,3,0.0,3,2,0,4,3,0,0,48,6,634,422,1104,3,4,1,4,912,1215,0,2127,1,0,2,1,4,1,3,8,5,1,3,0,1991.0,0,3,833,3,3,2,72,192,224,0,0,0,3,4,0,0,11,2007,2,0,238000,12.380025952653611
919,920,20,4,11029,1,2,3,3,0,3,1,0,7,6,1,6,6,8,1958,2002,2,5,6,6,3,0.0,2,2,2,1,3,3,1,528,0,411,245,1184,3,4,1,4,1414,0,0,1414,1,0,1,0,3,1,0,6,1,1,3,0,1990.0,1,2,601,3,3,2,0,51,0,0,190,0,3,1,0,0,5,2008,2,0,176500,12.081076155355488
920,921,60,4,8462,1,2,3,3,0,0,1,2,7,6,1,3,6,5,1994,1994,0,5,2,2,0,105.0,3,1,0,1,1,3,6,814,5,0,114,928,3,4,1,4,936,785,0,1721,0,1,2,1,3,1,3,7,5,0,2,0,1994.0,0,2,471,3,3,2,300,87,0,0,0,0,3,1,0,0,7,2007,2,0,201000,12.211060187041213
921,922,90,4,8777,1,2,1,3,0,0,1,14,3,6,3,4,5,7,1900,2003,0,5,6,6,3,0.0,0,2,2,3,3,3,1,1084,5,0,188,1272,3,1,1,4,1272,928,0,2200,2,0,2,2,4,2,0,9,5,0,2,2,1980.0,2,0,0,2,2,0,0,70,0,0,0,0,3,4,0,0,9,2008,2,0,145900,11.890676734510876
922,923,20,4,10237,1,2,1,3,0,0,1,19,6,6,1,6,6,5,2005,2006,0,5,12,12,3,0.0,3,2,0,1,3,3,6,28,5,0,1288,1316,3,4,1,4,1316,0,0,1316,0,0,2,0,3,1,3,6,5,1,1,0,2005.0,3,2,397,3,3,2,100,0,0,23,0,0,3,1,0,0,10,2006,5,2,169990,12.043494890772815
923,924,120,4,8012,1,2,1,3,0,0,1,2,7,6,4,6,6,5,1993,1994,0,5,14,15,3,0.0,3,2,0,1,3,3,4,165,6,841,598,1604,3,4,1,4,1617,0,0,1617,1,0,2,0,2,1,3,5,5,1,0,0,1993.0,0,2,533,3,3,2,0,69,0,0,0,0,3,1,0,0,7,2008,2,0,193000,12.170445467887022
924,925,20,4,10240,1,2,1,3,0,0,1,18,7,6,1,6,6,6,1980,1980,0,5,14,15,0,157.0,0,1,2,1,3,3,0,625,4,1061,0,1686,3,2,1,4,1686,0,0,1686,1,0,2,0,3,1,0,7,5,1,3,0,1980.0,1,2,612,3,3,2,384,131,0,0,0,0,3,1,0,0,5,2006,2,0,207500,12.24288661865289
925,926,20,4,15611,1,2,3,3,0,3,1,18,7,6,1,6,5,6,1977,1977,0,5,12,12,3,0.0,0,2,0,1,3,4,1,767,4,93,266,1126,3,2,1,4,1126,0,0,1126,0,1,2,0,3,1,2,6,5,0,2,0,1977.0,0,2,540,3,3,2,180,0,0,0,0,0,3,1,0,0,3,2008,2,3,175000,12.072541252905651
926,927,60,4,11999,1,2,1,3,0,0,1,21,7,6,1,3,8,5,2003,2004,2,5,12,12,0,340.0,3,2,0,1,3,3,5,0,5,0,1181,1181,3,4,1,4,1234,1140,0,2374,0,0,2,1,4,1,2,10,5,1,1,4,2003.0,3,3,656,3,3,2,104,100,0,0,0,0,3,1,0,0,5,2007,2,0,285000,12.560244459250788
927,928,60,4,9900,1,2,1,3,0,0,1,18,3,6,1,3,7,5,1968,1968,0,5,6,6,0,342.0,0,2,2,3,3,3,0,552,5,0,280,832,3,1,1,4,1098,880,0,1978,0,0,2,1,4,1,0,9,5,1,1,0,1968.0,0,2,486,3,3,2,0,43,0,0,0,0,3,4,0,0,4,2008,2,0,176000,12.078239274020289
928,929,20,4,11838,1,2,1,3,0,0,1,23,7,6,1,6,8,5,2001,2001,2,5,12,12,3,0.0,3,2,0,1,3,4,5,0,5,0,1753,1753,3,4,1,4,1788,0,0,1788,0,0,2,0,3,1,2,7,5,1,3,0,2001.0,0,2,522,3,3,2,202,151,0,0,0,0,3,1,0,0,6,2009,2,0,236500,12.373703486914124
929,930,60,4,13006,1,2,3,3,0,3,1,19,7,6,1,3,7,5,1997,1997,0,5,2,2,0,285.0,0,2,0,1,3,3,5,0,5,0,964,964,3,1,1,4,993,1243,0,2236,0,0,2,1,4,1,3,8,5,1,3,4,1997.0,3,2,642,3,3,2,0,0,0,0,0,0,3,1,0,0,11,2006,2,0,222000,12.310432660854417
930,931,20,4,8925,1,2,3,0,0,0,1,6,7,6,1,6,8,5,2007,2007,0,5,12,12,3,0.0,3,2,0,1,3,4,6,16,5,0,1450,1466,3,4,1,4,1466,0,0,1466,0,0,2,0,3,1,3,7,5,0,2,0,2007.0,3,3,610,3,3,2,100,18,0,0,0,0,3,1,0,0,7,2009,2,0,201000,12.211060187041213
931,932,20,4,9100,1,2,1,3,0,0,1,0,7,6,1,6,5,6,1965,1965,0,5,12,12,3,0.0,0,2,2,3,3,3,0,338,3,466,121,925,3,4,1,4,925,0,0,925,0,1,1,0,2,1,0,5,5,0,2,6,1965.0,1,1,429,3,3,2,0,0,0,0,0,0,3,0,0,0,7,2009,2,0,117500,11.67419361256635
932,933,20,4,11670,1,2,3,3,0,3,1,12,1,6,1,6,9,5,2006,2006,2,5,12,4,2,302.0,2,2,0,4,1,3,5,0,5,0,1905,1905,3,4,1,4,1905,0,0,1905,0,0,2,0,3,1,2,8,5,1,1,0,2006.0,3,3,788,3,3,2,0,191,0,0,0,0,3,1,0,0,3,2007,2,0,320000,12.676076274775909
933,934,20,4,8487,1,2,1,3,0,2,1,23,7,6,1,6,7,5,2004,2004,0,5,12,12,0,210.0,3,2,0,1,3,4,6,20,5,0,1480,1500,3,4,1,4,1500,0,0,1500,0,0,2,0,3,1,3,6,5,0,2,0,2004.0,0,2,570,3,3,2,192,36,0,0,0,0,3,1,0,0,8,2009,2,0,190000,12.154779351142624
934,935,20,4,27650,1,2,2,0,0,0,2,0,4,6,1,6,7,7,1960,2007,5,0,5,5,3,0.0,0,2,2,1,3,1,6,425,5,0,160,585,3,4,1,4,2069,0,0,2069,1,0,2,0,4,1,3,9,5,1,1,0,1960.0,0,2,505,3,3,2,0,0,0,0,0,0,3,1,0,0,11,2008,2,0,242000,12.396693005138824
935,936,30,4,5825,1,2,3,3,0,0,1,8,7,6,1,6,4,5,1926,1953,0,5,6,6,0,108.0,0,1,0,0,3,0,5,0,5,0,600,600,3,1,1,4,747,0,0,747,0,0,1,0,1,1,0,5,5,0,2,6,1953.0,1,2,528,3,3,2,0,0,32,0,0,0,3,1,0,0,6,2006,2,0,79900,11.288531131754366
936,937,20,4,10083,1,2,1,3,0,0,1,2,7,6,1,6,7,5,2003,2003,0,5,12,12,3,0.0,3,2,0,1,3,3,6,833,5,0,343,1176,3,4,1,4,1200,0,0,1200,1,0,2,0,2,1,3,5,5,0,2,0,2003.0,0,2,555,3,3,2,0,41,0,0,0,0,3,1,0,0,8,2009,2,0,184900,12.127570417375216
937,938,60,4,9675,1,2,1,3,0,0,1,12,7,6,1,3,7,5,2005,2005,0,5,12,12,3,0.0,3,2,0,1,3,0,6,341,5,0,772,1113,3,4,1,4,1113,858,0,1971,0,0,2,1,3,1,3,8,5,1,1,0,2005.0,0,2,689,3,3,2,0,48,0,0,0,0,3,1,0,0,2,2009,2,0,253000,12.441144767709657
938,939,60,4,8760,1,2,1,3,0,0,1,23,7,6,1,3,7,5,2006,2006,0,5,12,12,3,0.0,3,2,0,1,1,0,6,464,5,0,927,1391,3,4,1,4,1391,571,0,1962,0,0,2,1,3,1,3,7,5,0,2,0,2006.0,0,3,868,3,3,2,0,90,0,0,0,0,3,1,0,0,8,2006,5,2,239799,12.38755635142507
939,940,70,4,24090,1,2,1,3,0,0,1,10,7,6,1,3,7,7,1940,1950,0,5,6,6,3,0.0,0,1,2,3,3,0,5,0,5,0,1032,1032,3,4,1,4,1207,1196,0,2403,0,0,2,0,4,1,0,10,5,2,3,0,1940.0,1,1,349,3,3,2,56,0,318,0,0,0,3,1,0,0,6,2010,7,0,244400,12.406561506279576
940,941,90,4,12640,1,2,3,3,0,0,1,9,7,6,3,6,6,5,1976,1976,0,5,14,15,3,0.0,0,2,2,3,3,1,3,936,4,396,396,1728,3,2,1,4,1728,0,0,1728,0,0,2,0,4,2,0,8,5,0,2,0,1976.0,1,2,574,3,3,2,40,0,0,0,0,0,3,1,0,0,7,2006,2,0,150900,11.924372644755941
941,942,60,4,8755,1,2,3,3,0,2,1,19,1,6,1,3,7,5,1999,1999,0,5,12,12,0,298.0,3,2,0,1,3,3,1,772,5,0,220,992,3,4,1,4,1022,1038,0,2060,1,0,2,1,3,1,3,8,5,1,3,4,1999.0,0,2,390,3,3,2,0,0,0,168,0,0,3,4,0,0,6,2009,2,0,214000,12.273731294003989
942,943,90,4,7711,1,2,3,3,0,0,1,14,7,6,3,6,4,3,1977,1977,0,5,6,6,3,0.0,0,2,0,1,3,1,6,1440,5,0,0,1440,3,2,1,4,1440,0,0,1440,2,0,2,0,4,2,0,8,5,0,2,2,1980.0,2,0,0,2,2,0,321,0,0,0,0,0,3,1,0,0,8,2007,4,3,150000,11.918390573078392
943,944,90,4,25000,1,2,1,1,0,0,1,9,7,6,3,6,5,4,1967,1967,0,5,2,15,3,0.0,0,2,2,3,3,4,5,0,5,0,1632,1632,3,2,1,4,1632,0,0,1632,0,0,2,0,4,2,0,8,5,0,2,0,1967.0,1,2,576,3,3,1,0,0,0,0,0,0,3,1,0,0,6,2007,2,0,143000,11.870599909242044
944,945,20,4,14375,1,2,3,3,1,4,1,6,7,6,1,7,6,6,1958,1958,0,5,2,2,0,541.0,0,2,2,3,3,3,6,111,3,354,354,819,3,1,1,3,1344,0,0,1344,0,1,1,0,3,1,3,7,5,1,1,1,1958.0,0,2,525,3,3,2,0,118,0,0,233,0,3,1,0,0,1,2009,7,3,137500,11.831379196088763
945,946,50,1,8820,1,2,1,3,0,3,1,17,7,6,1,4,5,6,1890,1996,2,5,12,12,3,0.0,0,2,3,3,3,3,4,1088,5,0,0,1088,3,2,1,4,1188,561,120,1869,0,0,1,0,2,1,0,7,5,0,2,6,1963.0,1,2,456,3,3,2,48,0,244,0,0,0,3,2,0,0,9,2009,2,0,124900,11.73526869611367
946,947,80,4,8163,1,2,1,3,0,0,1,0,7,6,1,7,5,6,1959,1959,0,5,2,2,0,128.0,0,1,2,3,3,4,1,748,0,294,102,1144,3,2,1,4,1144,0,0,1144,1,0,1,0,3,1,0,6,5,1,3,0,1959.0,0,1,796,3,3,2,86,0,0,0,0,0,3,1,0,0,3,2006,2,0,143000,11.870599909242044
947,948,20,4,14536,1,2,1,3,0,0,1,6,7,6,1,6,8,5,2002,2003,2,5,12,12,0,236.0,3,2,0,1,3,4,6,1300,5,0,316,1616,3,4,1,4,1629,0,0,1629,1,0,2,0,3,1,3,9,5,1,1,0,2002.0,3,3,808,3,3,2,0,252,0,0,0,0,3,1,0,0,11,2007,2,0,270000,12.506177237980511
